,x,y,z
196,-0.6168497991741672,0.36691418622478433,0.6963262921976979
197,-0.6188808592955792,0.3639814885408836,0.6960631853482326
198,-0.6136846350754871,0.36827259716639316,0.6984027941299961
199,-0.6203950748265851,0.3600645708737789,0.696752076374658
200,-0.6218169583340794,0.36703874283284477,0.691828180683498
201,-0.6208933528231533,0.3679123797165363,0.6921935605532159
202,-0.6199739019986649,0.3675430167491476,0.6932131646755461
203,-0.6018982532673467,0.4417016854824046,0.6652955085942787
204,-0.61271568646931,0.36499101012096774,0.7009715044745526
205,-0.4790144165012544,0.7798462036994562,0.4029703306194004
206,-0.6279942059805411,0.41279756650038935,0.6597131545954092
207,-0.6122522563182232,0.3670061927982759,0.7003239458143349
208,-0.6312656022039987,0.5015379762930572,0.591577043004449
209,-0.6314332959153335,0.5017251416620665,0.5912392705442343
210,-0.629749095054868,0.5034243045366531,0.5915911146048104
211,-0.5414471332436893,0.6873897881699839,0.48407673051058286
212,-0.6296069960341774,0.5015300759455352,0.5933486441097552
213,-0.6180043946116033,0.4596905907174088,0.6377735719255114
214,-0.590837607875609,0.4077590014364544,0.6961634275566144
215,-0.6613910295531313,0.5504637897829304,0.509461992855662
216,-0.6266176991416502,0.5032915901383814,0.5950191882774906
217,-0.5220313718014458,0.7367731638323818,0.4297075190307041
218,-0.6524151871787063,0.5268276207184559,0.5448000381669448
219,-0.6153191656426779,0.3561286902399068,0.7032458178907339
220,-0.6965787892960215,0.5443836423058654,0.46735900578964834
221,-0.6111501044684593,0.565297509723022,0.5540164937157929
222,-0.6110411984305434,0.5649593510902835,0.5544813661758264
223,-0.5879289755662426,0.5265746207730743,0.6140510471022109
224,-0.483155697975079,0.774232712855744,0.40880836324401343
225,-0.6740952943307748,0.5266420178800675,0.5179225030487832
226,-0.7769468680448324,0.5208474907703737,0.35365442962520804
227,-0.5244164410563625,0.7286212955777552,0.4405660041133134
228,-0.5517769607232735,0.46731209751931985,0.6907688391401865
229,-0.564865465351282,0.6650305037742101,0.48852987124975267
230,-0.49149572233055455,0.7690330614338831,0.40868093343389017
231,-0.49682731832411003,0.7668624185940305,0.4063060997757569
232,-0.7230447425168282,0.5598814268425586,0.4046468685106981
233,-0.6248341923343795,0.5037996255667193,0.59646304945795
234,-0.5463079428711697,0.7117822991502015,0.4414901926117089
235,-0.6423757551351944,0.49879867897854047,0.5818533037319215
236,-0.641055279874772,0.5001809430195571,0.5821229701572894
237,-0.4909781903908316,0.7678688248863877,0.41148254437842485
238,-0.6253517734857856,0.5439358421057295,0.559525655417974
239,-0.6627941316991814,0.556308032252602,0.5012238145144005
240,-0.4915534583773639,0.7677052713118809,0.4111007345617427
241,-0.4917326572674714,0.7671298424260107,0.41195970511218133
242,-0.6060268044618023,0.38213787173470626,0.6976404226103053
243,-0.5551220791689686,0.46267444660350987,0.6912104120159485
244,-0.48683786480279445,0.7667195583022595,0.4184853788497803
245,-0.525167892923888,0.7448592748747881,0.4115620790049642
246,-0.5661905747750335,0.4632896145816143,0.6817557964966169
247,-0.501090202286382,0.7649299644788812,0.40471070978531115
248,-0.48132878389901745,0.7852418303397191,0.3895097812315125
249,-0.6904545307332872,0.5265760107822307,0.4959740374843711
250,-0.7672076246414594,0.5179168002673521,0.3783578315468536
251,-0.6065742213969053,0.43444065724753944,0.6658295797477489
252,-0.5600624612713154,0.3656993620587095,0.7433666767245954
253,-0.621391484904498,0.49957586943852583,0.6035698577322464
254,-0.47050491580111137,0.8112066667630382,0.34723028094650704
255,-0.5983868649457881,0.44307397612566557,0.6675467111300484
256,-0.6201698466886105,0.48188574057069644,0.6190117077187287
257,-0.5917911168288779,0.45904024414532885,0.6626200482157375
258,-0.5599927210218079,0.701214614627964,0.4412552737755638
259,-0.6606127105268135,0.5226759321900247,0.5388884082996267
260,-0.49094958142187467,0.7911113428808515,0.36484428413631736
261,-0.7906779041997715,0.5073918561500326,0.3426105020615709
262,-0.7899838673446217,0.5080957144542562,0.3431679388993882
263,-0.5802514856037275,0.4425135031875086,0.6837324132666126
264,-0.5807782386251685,0.5721256297367855,0.5791104396725494
265,-0.5412934362736066,0.7007309362199218,0.46473387101809455
266,-0.6116449720141679,0.38849122342237297,0.6891770436786006
267,-0.6294964177461086,0.5145400352021692,0.5822223048105999
268,-0.6006198283997385,0.41593541479719787,0.6828276154715418
269,-0.6131458290669863,0.36135790884134833,0.7024760878603382
270,-0.5616967247367879,0.6705916789701111,0.48456536144880663
271,-0.6856436972316956,0.5225664175128854,0.5067712104433318
272,-0.4855199454707736,0.770455696514245,0.4131203241899467
273,-0.48622841397731564,0.769880831210511,0.41335872456707246
274,-0.6253816473270267,0.4913143369614022,0.6062243953213299
275,-0.5889582682305393,0.4229601073693821,0.6886457041592323
276,-0.5887568159155571,0.4236726696683739,0.6883798956165467
277,-0.6275942362476227,0.5033015454330587,0.5939806638211872
278,-0.566066403068946,0.6713212985494875,0.47843133408088523
279,-0.5536245889840712,0.6403853727574538,0.5323592666898128
280,-0.6556206522396245,0.5133704623278588,0.5537258606622685
281,-0.48641256513584513,0.7735772949065906,0.40617851405874345
282,-0.6058946151156793,0.3973780145201252,0.6891896901070604
283,-0.611714017861783,0.3933318489940405,0.6863643470623482
284,-0.6157114059872985,0.3892215525394856,0.6851321387702495
285,-0.6112374467012027,0.39715461319931916,0.6845852736983856
286,-0.6148237988316044,0.39496751983283257,0.682636326800278
287,-0.5527469338149003,0.6423554182627869,0.5308957937172478
288,-0.6214583372556697,0.4916794059977989,0.6099515528081473
289,-0.480095593429515,0.7875115346909609,0.38643732208244247
290,-0.6219943070391889,0.5635944952952744,0.5435847007446992
291,-0.5675968650281625,0.6244592182127039,0.5365486777538274
292,-0.567448835240616,0.6272153816101578,0.5334816627173725
293,-0.6548758226762332,0.5160215848513339,0.5521407255778588
294,-0.626306592421608,0.46707265009141574,0.6241659970118651
295,-0.5143062561495623,0.7445280961569674,0.4256371564117758
296,-0.5505616015827918,0.6691923985881086,0.49906257777405566
297,-0.6074545347413474,0.4505600731293211,0.6542129689358611
298,-0.6056648641746352,0.448168424001646,0.657506757404212
299,-0.6034609224223322,0.45138074437196934,0.6573357884060436
300,-0.5971998435584345,0.4530529777248563,0.6618877142147468
301,-0.597715994990021,0.4526397041870161,0.6617045318921277
302,-0.6190336531201719,0.45397732289465603,0.640860301939585
303,-0.5979469861780822,0.4638486574755284,0.6536848052989288
304,-0.5964688249370845,0.4558039547643798,0.6606570182018237
305,-0.5958538373414752,0.4536396540233014,0.6626984750420496
306,-0.6153820816108576,0.4598120597105778,0.6402169658615772
307,-0.6186328156218641,0.4574969130325487,0.6387409600154457
308,-0.6148426329376028,0.4435690086705854,0.6520851717907334
309,-0.6175581979990604,0.4592080360383178,0.6385529357241921
310,-0.6401306813667064,0.5009350419746241,0.582491883630045
311,-0.6068916841690275,0.44976505947951795,0.655281523436963
312,-0.618873059604396,0.44859873593044713,0.6447909042608299
313,-0.6064875947296675,0.4460474562655221,0.6581902948221584
314,-0.598118382537474,0.45020736143120493,0.6629990438785778
315,-0.605594112718041,0.46452079993428436,0.6461239796429639
316,-0.6052354590227228,0.45313652745441646,0.6544901272197365
317,-0.6125029879919716,0.4567119738368252,0.6451776985102459
318,-0.6046589284343656,0.4657004993895136,0.6461506210884288
319,-0.5987436868050668,0.3657042448086889,0.7125772960458273
320,-0.6086076032328797,0.39378618969138585,0.6888608147481388
321,-0.616787050229393,0.46360202108645093,0.6361186215745316
322,-0.6171029038503411,0.46578073182320745,0.6342178773274324
323,-0.6201078075513311,0.46411938575549117,0.6325025713622254
324,-0.6177328163011805,0.46385749791428144,0.6350136922093211
325,-0.617898270066728,0.4657550237130522,0.6334619055117671
326,-0.530730580930221,0.716874810951425,0.45212338569115074
327,-0.6042890935011331,0.45109623498635665,0.6567700345301334
328,-0.6303272414679305,0.45933927753106174,0.6258554120407296
329,-0.614217290748723,0.45008259149930496,0.6481996456143495
330,-0.6202118448265849,0.45747685643744573,0.6372222480115685
331,-0.592352146901952,0.44804116782369335,0.6696103687935463
332,-0.613793096300083,0.5270513552731623,0.5877711321926926
333,-0.6181767812418619,0.4803197813434143,0.6222140907948531
334,-0.6136609917836094,0.4545495096566881,0.6456043141383282
335,-0.6176898887293133,0.46145245506388605,0.6368051767040535
336,-0.6173887086893414,0.4605730063174881,0.6377332422216822
337,-0.6123255228289433,0.45301436380499155,0.6479470968208902
338,-0.5862992522704544,0.38277260266981233,0.713959607703744
339,-0.5611069784061439,0.705660916305045,0.4326680367018709
340,-0.5617862051800184,0.6197377339629768,0.5480158763866873
341,-0.597711900409932,0.4209523133771883,0.682304648944107
342,-0.6309766858590576,0.5003391002969121,0.5928989851706584
343,-0.6289268276316372,0.4641255232807086,0.6237295440530402
344,-0.6142587420293678,0.4556899770771263,0.6442304266579986
345,-0.6144334420346165,0.45643502621636967,0.6435360224201561
346,-0.5724741330842554,0.6378760510086927,0.5151577530223006
347,-0.6067824642789474,0.4516559991232867,0.654080957909274
348,-0.5906381573135511,0.45033680845590623,0.669584442826296
349,-0.6927455196462377,0.5683192450370493,0.4439784687691312
350,-0.5919407128700588,0.4499754479731464,0.6686765202011006
351,-0.5565234917964783,0.6733193012020245,0.4867470818684715
352,-0.4863423954916967,0.765201208328954,0.4218271981739759
353,-0.6181217168713964,0.4441818708510914,0.6485584081169417
354,-0.647829570749928,0.5249016490760718,0.5520825174366459
355,-0.67209763089385,0.5269160937219088,0.5202347592421317
356,-0.6137757532134999,0.45513240577227054,0.6450843495103149
357,-0.5520314021186956,0.6944214043997079,0.46156282799463405
358,-0.6080907619927581,0.4624029603526403,0.645297704502489
359,-0.6044747172152496,0.4643663736012055,0.647282154331486
360,-0.5703966825189893,0.663920417342469,0.48358794857516146
361,-0.5666316680290608,0.4233088141799566,0.7069216368340717
362,-0.573721158179857,0.48466035194009643,0.6602638683996461
363,-0.6237162605352189,0.47195252127027376,0.6230881510754275
364,-0.544824193617266,0.6865351159929223,0.4814936474740665
365,-0.615356973904278,0.4490222094329933,0.6478540345658756
366,-0.5490576381055188,0.5576533197285984,0.6225419544365365
367,-0.6118734172623215,0.5161036875309714,0.5993729264528573
368,-0.4882072709116815,0.5590119410340223,0.6701934872932912
369,-0.6182742710679254,0.4550487273785863,0.64083350524653
370,-0.6203179467072053,0.4570705048189627,0.6374105416585886
371,-0.5658435113292399,0.6298020823880852,0.5321376304173835
372,-0.6155570660911726,0.4579870173678618,0.6413558998775309
373,-0.6231793814961042,0.5094128811682685,0.5934188866037015
374,-0.6144384474915152,0.44979978099488843,0.6481863553494218
375,-0.5661361783665839,0.6754366557479372,0.4725200012872704
376,-0.6190333860391314,0.4541100599039905,0.6407665100978062
377,-0.6235038114253132,0.4929616283834005,0.6068210857243621
378,-0.5795376739999853,0.634163306442526,0.5118329660900803
379,-0.4998967522665806,0.763573225089606,0.40872872054650483
380,-0.6145351433417875,0.38419808132323513,0.6890126210059098
381,-0.6149771341422878,0.3863879415094563,0.6873917974039431
382,-0.6162991976405198,0.38914162808740216,0.6846488824770968
383,-0.6121435803678809,0.3854277053291966,0.6904532721184408
384,-0.6158633413341726,0.3892273390335832,0.6849922797736807
385,-0.6150941136241513,0.3889665738635088,0.6858310548537468
386,-0.6155453975783701,0.38184769723668444,0.689417289916004
387,-0.615014186060469,0.3780042249419582,0.6920045930992136
388,-0.6136541859694379,0.3806893342150454,0.6917399589853777
389,-0.6150139672940177,0.38860040936406276,0.6861104443712803
390,-0.612759013495294,0.38778942176912523,0.6885824248005764
391,-0.6153413090397979,0.3737804313221182,0.6940052323648859
392,-0.6161789859085073,0.38224073769448125,0.6886330487070327
393,-0.6135302065111441,0.40116183061323485,0.6801837041251658
394,-0.6157207758849434,0.3862409145913646,0.6868084755150226
395,-0.6120976304012415,0.39021959233449843,0.6877973252459499
396,-0.6090650074584267,0.38276233839123774,0.6946458155052387
397,-0.6101942788932095,0.3777175124979269,0.6964139736955127
398,-0.6146670743697286,0.3893726723795811,0.6859834616736339
399,-0.6163602946831037,0.38686698051956775,0.6858818604700301
400,-0.7427063110586567,0.5586538442047596,0.3691791135328296
401,-0.6210751356580594,0.38370362891561494,0.6834012006313064
402,-0.614532114251401,0.39074661860462323,0.6853228148856246
403,-0.6168541707956248,0.39074304440765406,0.683235541536797
404,-0.6146287291680151,0.3766449696476046,0.6930873625456359
405,-0.6135211723293404,0.3817495997398385,0.6912734728037123
406,-0.6133902376192536,0.39545457007752866,0.6836432544815992
407,-0.6144071130829151,0.3818547460810227,0.6904280210771545
408,-0.6189834817557925,0.386618589584764,0.6836559920756669
409,-0.6158390069132103,0.3882800153993583,0.6855515642208289
410,-0.7075580981632762,0.5172855358039431,0.48143245857710426
411,-0.6158790990245208,0.38848558176435644,0.6853990721805465
412,-0.6133874199647722,0.38555339878248246,0.6892782092277663
413,-0.6096131425310086,0.39901084380003593,0.6849541320288911
414,-0.6132651636364633,0.3864927127055208,0.6888608147481388
415,-0.6574056338317387,0.5452074541648767,0.5201602296690356
416,-0.6086320422191447,0.3883987880752757,0.6918911898599448
417,-0.48394526338995486,0.7849217799415761,0.38690409847373697
418,-0.6090627084119535,0.38823994319072175,0.6916013040279501
419,-0.5938272242832514,0.5525333553505826,0.5848727373754704
420,-0.5590642394840468,0.7022109431333899,0.4408480094928856
421,-0.6163804987103908,0.3904429993055896,0.6838342965242277
422,-0.5399416503357911,0.7080822749923428,0.4550631891005143
423,-0.5672613355635593,0.6421201556854402,0.5156513190491739
424,-0.5644784868794062,0.6446396529841791,0.5155615924899499
425,-0.6078917740460638,0.39165441010113705,0.6907057362549262
426,-0.6152922273271118,0.3878902548269429,0.6862627960199584
427,-0.6102856889673074,0.38254953456905116,0.6936910201542911
428,-0.6186149874766025,0.437760727849322,0.6524423671269017
429,-0.5480079898185769,0.42167262526958715,0.7224122370179349
430,-0.5742361033803877,0.668672636297712,0.47236617474283277
431,-0.6151572721225772,0.3872502739973762,0.686745044280384
432,-0.553782990935435,0.6820376416732723,0.47764950988288996
433,-0.7783365241614033,0.5110187725220604,0.36476303168823443
434,-0.5889860637675559,0.4430275114234061,0.6758861152661624
435,-0.6164595149698893,0.39020665989075926,0.6838979667903584
436,-0.6135102193909207,0.39101472549060917,0.6860850495036369
437,-0.6183024985363613,0.3899237140368524,0.6823939606527889
438,-0.6162918987319872,0.38616463688436437,0.6863389605561446
439,-0.4870430550528295,0.7718269716489464,0.4087446493350377
440,-0.6125352297590163,0.38991242872863263,0.6875819152850138
441,-0.6123676957496308,0.3894154140677495,0.6880126746570377
442,-0.6199379921122401,0.4579602003510702,0.6371415390870789
443,-0.608870552044238,0.367163766834964,0.7031837734027322
444,-0.7276641149372697,0.5508472995963012,0.4087446493350377
445,-0.5876624530335743,0.48767889109151985,0.6456176426324699
446,-0.5517488571179712,0.6694200982053045,0.4974433945564191
447,-0.6048035092747678,0.47347696922799587,0.6403376256160473
448,-0.6065038090553162,0.3609751858725119,0.7084137525385135
449,-0.6455084193849921,0.5110919149022185,0.5675420116825471
450,-0.6156928293842426,0.396300443097077,0.6810787756536584
451,-0.6085203133640225,0.401001448858084,0.6847633651394249
452,-0.6834010643419504,0.5687823435910966,0.4576566735832758
453,-0.6098350293461677,0.45882649718257573,0.6462039016173816
454,-0.6114813173758441,0.4588295146878367,0.644644145984144
455,-0.6101519804350892,0.45819833299552576,0.646350406831511
456,-0.6049966437655928,0.3919742957610426,0.6930621995860134
457,-0.6109496111031227,0.35944606967189624,0.70536451263894
458,-0.6137106264670286,0.3902092387977556,0.6863643470623482
459,-0.614633127090865,0.3781396102564099,0.6922691342517265
460,-0.6156936301108121,0.3784662468536029,0.6911473459643162
461,-0.564726099892557,0.6320112533423737,0.5307035026723903
462,-0.5650790598733194,0.6303882738812617,0.5322558409690671
463,-0.4473940395710965,0.4420074978493581,0.7774753662986409
464,-0.6172290688383348,0.4766875747324315,0.62593708364074
465,-0.4956531959449588,0.7931185135261328,0.3539645926524937
466,-0.6092286417144709,0.3879570356392793,0.6916139100775257
467,-0.6182030024918312,0.38457296546247755,0.6855134440297149
468,-0.6154689280102205,0.3856040916739946,0.6873917974039431
469,-0.6092184495850071,0.3939702780416889,0.6882153011267582
470,-0.5995213298491335,0.4903880808666633,0.6325296081606278
